Year,YearMonth,ProductID,Name,CategoryName,SubcategoryName,Revenue,UnitsSold,Orders
2023,2023-04,670,Compact Home Office Supplies,Home & Living,Home Office Supplies,3925.92,48,9
2023,2023-04,671,Premium Home Fragrances,Home & Living,Home Fragrances,1502.54,26,9
2023,2023-04,672,Classic Lighting & Lamps,Home & Living,Lighting & Lamps,1915.8,20,6
2023,2023-04,673,Portable Planters & Gardening,Home & Living,Planters & Gardening,3581.31,19,4
2023,2023-04,674,Premium Wall Art,Home & Living,Wall Art,4640.74,26,5
2023,2023-04,675,Ultra Small Furniture,Home & Living,Small Furniture,5323.56,44,10
2023,2023-04,676,Advanced Decorative Items,Home & Living,Decorative Items,4739.76,24,9
2023,2023-04,677,Compact Small Furniture,Home & Living,Small Furniture,5830.11,39,8
2023,2023-04,678,Pro Kitchenware,Home & Living,Kitchenware,263.89,11,4
2023,2023-04,679,Ultra Home Fragrances,Home & Living,Home Fragrances,1517.56,44,9
2023,2023-04,680,Pro Decorative Items,Home & Living,Decorative Items,323.92,8,3
2023,2023-04,681,Classic Kitchenware,Home & Living,Kitchenware,2231.84,16,6
2023,2023-04,682,Pro Small Furniture,Home & Living,Small Furniture,2482.0,17,5
2023,2023-04,683,Advanced Small Furniture,Home & Living,Small Furniture,1680.0,40,9
2023,2023-04,684,Advanced Kitchenware,Home & Living,Kitchenware,2251.31,19,6
2023,2023-04,685,Classic Bedding & Linens,Home & Living,Bedding & Linens,2790.0,30,7
2023,2023-04,686,Classic Home Fragrances,Home & Living,Home Fragrances,1277.43,7,3
2023,2023-04,687,Eco Storage Solutions,Home & Living,Storage Solutions,604.64,16,5
2023,2023-04,688,Advanced Lighting & Lamps,Home & Living,Lighting & Lamps,1887.9,10,4
2023,2023-04,689,Premium Kitchenware,Home & Living,Kitchenware,2085.38,22,5
2023,2023-04,690,Portable Wall Art,Home & Living,Wall Art,2267.73,27,7
2023,2023-04,691,Pro Home Office Supplies,Home & Living,Home Office Supplies,1638.0,39,10
2023,2023-04,692,Classic Bedding & Linens,Home & Living,Bedding & Linens,409.17,23,8
2023,2023-04,693,Pro Bedding & Linens,Home & Living,Bedding & Linens,8859.03,47,8
2023,2023-04,694,Portable Planters & Gardening,Home & Living,Planters & Gardening,959.88,12,4
2023,2023-04,695,Pro Kitchenware,Home & Living,Kitchenware,1238.79,21,6
2023,2023-04,696,Classic Bedding & Linens,Home & Living,Bedding & Linens,395.67,33,8
2023,2023-04,697,Compact Lighting & Lamps,Home & Living,Lighting & Lamps,3926.66,34,8
2023,2023-04,698,Classic Small Furniture,Home & Living,Small Furniture,1927.59,21,6
2023,2023-04,699,Compact Home Fragrances,Home & Living,Home Fragrances,2225.72,28,8
2023,2023-04,700,Deluxe Decorative Items,Home & Living,Decorative Items,2263.0,31,7
2023,2023-04,701,Deluxe Home Office Supplies,Home & Living,Home Office Supplies,2357.88,12,3
2023,2023-04,702,Ultra Home Office Supplies,Home & Living,Home Office Supplies,2208.0,24,3
2023,2023-04,703,Portable Kitchenware,Home & Living,Kitchenware,4134.02,38,8
2023,2023-04,704,Premium Kitchenware,Home & Living,Kitchenware,1738.59,21,7
2023,2023-04,705,Eco Planters & Gardening,Home & Living,Planters & Gardening,2345.83,17,8
2023,2023-04,706,Compact Storage Solutions,Home & Living,Storage Solutions,710.82,18,2
2023,2023-04,707,Compact Storage Solutions,Home & Living,Storage Solutions,593.7,30,8
2023,2023-04,708,Eco Kitchenware,Home & Living,Kitchenware,6460.0,34,9
2023,2023-04,709,Ultra Home Office Supplies,Home & Living,Home Office Supplies,3247.0,17,6
2023,2023-04,710,Portable Planters & Gardening,Home & Living,Planters & Gardening,1109.49,31,9
2023,2023-04,711,Deluxe Storage Solutions,Home & Living,Storage Solutions,8409.61,89,15
2023,2023-04,712,Pro Decorative Items,Home & Living,Decorative Items,6817.05,45,10
2023,2023-04,713,Portable Wall Art,Home & Living,Wall Art,4504.66,34,6
2023,2023-04,714,Premium Bedding & Linens,Home & Living,Bedding & Linens,2169.8,20,6
2023,2023-04,715,Classic Decorative Items,Home & Living,Decorative Items,1254.12,28,5
2023,2023-04,716,Compact Winter Sports Gear,Sports & Outdoors,Winter Sports Gear,388.43,7,4
2023,2023-04,717,Advanced Winter Sports Gear,Sports & Outdoors,Winter Sports Gear,1891.89,11,4
2023,2023-04,718,Eco Fitness Equipment,Sports & Outdoors,Fitness Equipment,1895.88,12,2
2023,2023-04,719,Classic Camping Gear,Sports & Outdoors,Camping Gear,3828.0,33,7
2023,2023-04,720,Eco Travel Accessories,Sports & Outdoors,Travel Accessories,4217.28,32,9
2023,2023-04,721,Portable Yoga & Pilates Accessories,Sports & Outdoors,Yoga & Pilates Accessories,4375.0,35,9
2023,2023-04,722,Pro Yoga & Pilates Accessories,Sports & Outdoors,Yoga & Pilates Accessories,2678.81,19,7
2023,2023-04,723,Deluxe Outdoor Apparel,Sports & Outdoors,Outdoor Apparel,1396.29,21,6
2023,2023-04,724,Classic Travel Accessories,Sports & Outdoors,Travel Accessories,1474.02,38,8
2023,2023-04,725,Portable Outdoor Apparel,Sports & Outdoors,Outdoor Apparel,4927.68,32,6
2023,2023-04,726,Classic Camping Gear,Sports & Outdoors,Camping Gear,3643.29,21,6
2023,2023-04,727,Deluxe Fitness Equipment,Sports & Outdoors,Fitness Equipment,1073.88,12,2
2023,2023-04,728,Deluxe Water Sports Equipment,Sports & Outdoors,Water Sports Equipment,2686.17,23,6
2023,2023-04,729,Classic Bicycles & Accessories,Sports & Outdoors,Bicycles & Accessories,2467.35,15,6
2023,2023-04,730,Compact Yoga & Pilates Accessories,Sports & Outdoors,Yoga & Pilates Accessories,1938.33,27,11
2023,2023-04,731,Compact Water Sports Equipment,Sports & Outdoors,Water Sports Equipment,2784.43,17,5
2023,2023-04,732,Premium Bicycles & Accessories,Sports & Outdoors,Bicycles & Accessories,1117.48,52,11
2023,2023-04,733,Pro Water Sports Equipment,Sports & Outdoors,Water Sports Equipment,183.49,1,1
2023,2023-04,734,Premium Winter Sports Gear,Sports & Outdoors,Winter Sports Gear,672.0,21,5
2023,2023-04,735,Portable Hiking & Trekking Gear,Sports & Outdoors,Hiking & Trekking Gear,2174.7,30,5
2023,2023-04,736,Premium Winter Sports Gear,Sports & Outdoors,Winter Sports Gear,2943.68,32,6
2023,2023-04,737,Classic Water Sports Equipment,Sports & Outdoors,Water Sports Equipment,179.85,15,4
2023,2023-04,738,Ultra Team Sports Equipment,Sports & Outdoors,Team Sports Equipment,4749.75,25,6
2023,2023-04,739,Premium Travel Accessories,Sports & Outdoors,Travel Accessories,1218.96,24,5
2023,2023-04,740,Classic Camping Gear,Sports & Outdoors,Camping Gear,3813.81,39,8
2023,2023-04,741,Ultra Team Sports Equipment,Sports & Outdoors,Team Sports Equipment,2415.8,20,5
2023,2023-04,742,Deluxe Bicycles & Accessories,Sports & Outdoors,Bicycles & Accessories,1154.78,22,5
2023,2023-04,743,Compact Camping Gear,Sports & Outdoors,Camping Gear,2609.8,20,8
2023,2023-04,744,Compact Winter Sports Gear,Sports & Outdoors,Winter Sports Gear,1268.54,26,7
2023,2023-04,745,Deluxe Bicycles & Accessories,Sports & Outdoors,Bicycles & Accessories,980.82,18,5
2023,2023-04,746,Pro Fitness Equipment,Sports & Outdoors,Fitness Equipment,3756.74,26,6
2023,2023-04,747,Pro Team Sports Equipment,Sports & Outdoors,Team Sports Equipment,93.58,2,1
2023,2023-04,748,Pro Hiking & Trekking Gear,Sports & Outdoors,Hiking & Trekking Gear,714.74,26,7
2023,2023-04,749,Portable Outdoor Apparel,Sports & Outdoors,Outdoor Apparel,1058.94,6,3
2023,2023-04,750,Portable Water Sports Equipment,Sports & Outdoors,Water Sports Equipment,1351.74,26,7
2023,2023-04,751,Pro Winter Sports Gear,Sports & Outdoors,Winter Sports Gear,559.0,13,4
2023,2023-04,752,Compact Winter Sports Gear,Sports & Outdoors,Winter Sports Gear,2239.72,28,7
2023,2023-04,753,Premium Water Sports Equipment,Sports & Outdoors,Water Sports Equipment,969.95,5,2
2023,2023-04,754,Ultra Team Sports Equipment,Sports & Outdoors,Team Sports Equipment,1754.74,26,7
2023,2023-04,755,Portable Fitness Equipment,Sports & Outdoors,Fitness Equipment,654.39,11,4
2023,2023-04,756,Portable Bicycles & Accessories,Sports & Outdoors,Bicycles & Accessories,991.6,40,7
2023,2023-04,757,Compact Team Sports Equipment,Sports & Outdoors,Team Sports Equipment,6328.44,36,8
2023,2023-04,758,Classic Fitness Equipment,Sports & Outdoors,Fitness Equipment,5696.0,32,6
2023,2023-04,759,Premium Outdoor Apparel,Sports & Outdoors,Outdoor Apparel,447.86,14,6
2023,2023-04,760,Portable Team Sports Equipment,Sports & Outdoors,Team Sports Equipment,431.82,18,5
2023,2023-04,761,Pro Water Sports Equipment,Sports & Outdoors,Water Sports Equipment,1760.0,22,4
2023,2023-04,762,Classic Bicycles & Accessories,Sports & Outdoors,Bicycles & Accessories,2264.22,18,4
2023,2023-04,763,Classic Water Sports Equipment,Sports & Outdoors,Water Sports Equipment,2409.0,33,7
2023,2023-04,764,Eco Team Sports Equipment,Sports & Outdoors,Team Sports Equipment,773.33,17,5
2023,2023-04,765,Deluxe Outdoor Apparel,Sports & Outdoors,Outdoor Apparel,4926.74,26,7
2023,2023-04,766,Premium Yoga & Pilates Accessories,Sports & Outdoors,Yoga & Pilates Accessories,359.85,15,5
2023,2023-04,767,Advanced Bicycles & Accessories,Sports & Outdoors,Bicycles & Accessories,372.0,3,1
2023,2023-04,768,Ultra Bicycles & Accessories,Sports & Outdoors,Bicycles & Accessories,5791.68,32,5
2023,2023-04,769,Eco Bicycles & Accessories,Sports & Outdoors,Bicycles & Accessories,1056.0,16,5
2023,2023-04,770,Classic Hiking & Trekking Gear,Sports & Outdoors,Hiking & Trekking Gear,6419.6,40,11
2023,2023-04,771,Advanced Outdoor Apparel,Sports & Outdoors,Outdoor Apparel,682.15,35,6
2023,2023-04,772,Deluxe Bicycles & Accessories,Sports & Outdoors,Bicycles & Accessories,2012.22,18,4
2023,2023-04,773,Deluxe Bicycles & Accessories,Sports & Outdoors,Bicycles & Accessories,3580.0,20,6
2023,2023-04,774,Deluxe Travel Accessories,Sports & Outdoors,Travel Accessories,2394.0,38,8
2023,2023-04,775,Advanced Bicycles & Accessories,Sports & Outdoors,Bicycles & Accessories,4440.54,26,5
2023,2023-04,776,Premium Camping Gear,Sports & Outdoors,Camping Gear,1495.97,43,8
2023,2023-04,777,Portable Outdoor Apparel,Sports & Outdoors,Outdoor Apparel,4838.12,28,4
2023,2023-04,778,Premium Travel Accessories,Sports & Outdoors,Travel Accessories,7048.62,38,8
2023,2023-04,779,Compact Water Sports Equipment,Sports & Outdoors,Water Sports Equipment,1522.29,21,6
2023,2023-04,780,Compact Travel Accessories,Sports & Outdoors,Travel Accessories,616.0,28,6
2023,2023-04,781,Premium Hiking & Trekking Gear,Sports & Outdoors,Hiking & Trekking Gear,3690.96,24,6
2023,2023-04,782,Pro Fitness Equipment,Sports & Outdoors,Fitness Equipment,2016.0,12,3
2023,2023-04,783,Premium Team Sports Equipment,Sports & Outdoors,Team Sports Equipment,811.72,28,7
2023,2023-04,784,Premium Hiking & Trekking Gear,Sports & Outdoors,Hiking & Trekking Gear,1631.39,41,8
2023,2023-04,785,Premium Outdoor Apparel,Sports & Outdoors,Outdoor Apparel,2963.7,30,7
2023,2023-04,786,Portable Bicycles & Accessories,Sports & Outdoors,Bicycles & Accessories,2913.69,31,7
2023,2023-04,787,Eco Bicycles & Accessories,Sports & Outdoors,Bicycles & Accessories,462.0,7,2
2023,2023-04,788,Eco Water Sports Equipment,Sports & Outdoors,Water Sports Equipment,696.0,24,6
2023,2023-04,789,Portable Hiking & Trekking Gear,Sports & Outdoors,Hiking & Trekking Gear,1293.37,13,3
2023,2023-04,790,Classic Bicycles & Accessories,Sports & Outdoors,Bicycles & Accessories,3669.38,22,6
2023,2023-04,791,Compact Water Sports Equipment,Sports & Outdoors,Water Sports Equipment,3530.27,23,6
2023,2023-04,792,Portable Water Sports Equipment,Sports & Outdoors,Water Sports Equipment,391.21,29,8
2023,2023-04,793,Advanced Water Sports Equipment,Sports & Outdoors,Water Sports Equipment,2441.67,33,8
2023,2023-04,794,Portable Hiking & Trekking Gear,Sports & Outdoors,Hiking & Trekking Gear,857.74,26,7
2023,2023-04,795,Portable Team Sports Equipment,Sports & Outdoors,Team Sports Equipment,1276.0,29,7
2023,2023-04,796,Classic Camping Gear,Sports & Outdoors,Camping Gear,7059.0,39,11
2023,2023-04,797,Compact Winter Sports Gear,Sports & Outdoors,Winter Sports Gear,1727.88,12,3
2023,2023-04,798,Eco Water Sports Equipment,Sports & Outdoors,Water Sports Equipment,892.91,29,8
2023,2023-04,799,Portable Bicycles & Accessories,Sports & Outdoors,Bicycles & Accessories,4233.33,27,4
2023,2023-04,800,Pro Camping Gear,Sports & Outdoors,Camping Gear,1108.59,21,6
2023,2023-05,1,Eco Formal Wear,Fashion & Apparel,Formal Wear,142.11,9,2
2023,2023-05,2,Portable Outerwear,Fashion & Apparel,Outerwear,1582.0,14,4
2023,2023-05,3,Deluxe Accessories,Fashion & Apparel,Accessories,5529.65,35,13
2023,2023-05,4,Ultra Sneakers & Casual Shoes,Fashion & Apparel,Sneakers & Casual Shoes,6415.11,39,10
2023,2023-05,5,Deluxe Dresses & Skirts,Fashion & Apparel,Dresses & Skirts,3905.79,21,5
2023,2023-05,6,Pro T-Shirts & Tops,Fashion & Apparel,T-Shirts & Tops,7559.6,40,10
2023,2023-05,7,Premium Outerwear,Fashion & Apparel,Outerwear,1924.75,25,5
2023,2023-05,8,Deluxe Activewear,Fashion & Apparel,Activewear,1394.12,28,8
2023,2023-05,9,Eco Activewear,Fashion & Apparel,Activewear,481.0,13,5
2023,2023-05,10,Eco Accessories,Fashion & Apparel,Accessories,4269.72,28,8
2023,2023-05,11,Pro Activewear,Fashion & Apparel,Activewear,5247.68,32,7
2023,2023-05,12,Pro Bags & Backpacks,Fashion & Apparel,Bags & Backpacks,936.97,43,10
2023,2023-05,13,Classic Accessories,Fashion & Apparel,Accessories,1863.84,16,6
2023,2023-05,14,Advanced Swimwear,Fashion & Apparel,Swimwear,2085.72,28,8
2023,2023-05,15,Eco Dresses & Skirts,Fashion & Apparel,Dresses & Skirts,2062.17,33,10
2023,2023-05,16,Pro Accessories,Fashion & Apparel,Accessories,2412.81,19,4
2023,2023-05,17,Advanced Sneakers & Casual Shoes,Fashion & Apparel,Sneakers & Casual Shoes,4223.67,33,10
2023,2023-05,18,Advanced Outerwear,Fashion & Apparel,Outerwear,7646.76,44,9
2023,2023-05,19,Ultra T-Shirts & Tops,Fashion & Apparel,T-Shirts & Tops,1961.85,15,3
2023,2023-05,20,Classic Accessories,Fashion & Apparel,Accessories,4731.72,28,10
2023,2023-05,21,Advanced Sneakers & Casual Shoes,Fashion & Apparel,Sneakers & Casual Shoes,1020.0,34,7
2023,2023-05,22,Ultra Swimwear,Fashion & Apparel,Swimwear,1593.28,32,8
2023,2023-05,23,Premium Bags & Backpacks,Fashion & Apparel,Bags & Backpacks,2737.0,17,5
2023,2023-05,24,Eco Bags & Backpacks,Fashion & Apparel,Bags & Backpacks,863.43,17,4
2023,2023-05,25,Ultra Sneakers & Casual Shoes,Fashion & Apparel,Sneakers & Casual Shoes,2402.73,27,9
2023,2023-05,26,Eco Swimwear,Fashion & Apparel,Swimwear,4304.65,35,8
2023,2023-05,27,Compact Sneakers & Casual Shoes,Fashion & Apparel,Sneakers & Casual Shoes,85.96,4,1
2023,2023-05,28,Advanced Bags & Backpacks,Fashion & Apparel,Bags & Backpacks,2637.01,19,4
2023,2023-05,29,Deluxe T-Shirts & Tops,Fashion & Apparel,T-Shirts & Tops,4750.0,25,9
2023,2023-05,30,Deluxe Swimwear,Fashion & Apparel,Swimwear,3300.0,22,6
2023,2023-05,31,Advanced Swimwear,Fashion & Apparel,Swimwear,1960.27,13,6
2023,2023-05,32,Advanced Jeans & Trousers,Fashion & Apparel,Jeans & Trousers,1043.0,7,2
2023,2023-05,33,Premium Jeans & Trousers,Fashion & Apparel,Jeans & Trousers,4715.76,24,7
2023,2023-05,34,Compact Sneakers & Casual Shoes,Fashion & Apparel,Sneakers & Casual Shoes,2750.58,42,8
2023,2023-05,35,Eco Sneakers & Casual Shoes,Fashion & Apparel,Sneakers & Casual Shoes,871.84,16,4
2023,2023-05,36,Compact Swimwear,Fashion & Apparel,Swimwear,2579.7,30,7
2023,2023-05,37,Classic Swimwear,Fashion & Apparel,Swimwear,95.58,2,1
2023,2023-05,38,Classic Bags & Backpacks,Fashion & Apparel,Bags & Backpacks,2540.0,20,8
2023,2023-05,39,Portable Accessories,Fashion & Apparel,Accessories,3628.44,36,10
2023,2023-05,40,Deluxe Activewear,Fashion & Apparel,Activewear,2001.0,29,7
2023,2023-05,41,Advanced Accessories,Fashion & Apparel,Accessories,3609.28,32,7
2023,2023-05,42,Premium Accessories,Fashion & Apparel,Accessories,1240.11,9,3
2023,2023-05,43,Premium Bags & Backpacks,Fashion & Apparel,Bags & Backpacks,3455.68,32,8
2023,2023-05,44,Classic Activewear,Fashion & Apparel,Activewear,2014.0,19,7
2023,2023-05,45,Ultra Jeans & Trousers,Fashion & Apparel,Jeans & Trousers,1659.8,20,10
2023,2023-05,46,Compact Accessories,Fashion & Apparel,Accessories,2784.0,24,8
2023,2023-05,47,Pro Swimwear,Fashion & Apparel,Swimwear,719.92,8,3
2023,2023-05,48,Portable Activewear,Fashion & Apparel,Activewear,3473.82,18,6
2023,2023-05,49,Portable Bags & Backpacks,Fashion & Apparel,Bags & Backpacks,2697.0,29,7
2023,2023-05,50,Ultra Swimwear,Fashion & Apparel,Swimwear,2662.0,22,7
2023,2023-05,51,Ultra Swimwear,Fashion & Apparel,Swimwear,2270.31,19,6
2023,2023-05,52,Eco Outerwear,Fashion & Apparel,Outerwear,7031.52,48,12
2023,2023-05,53,Premium Formal Wear,Fashion & Apparel,Formal Wear,6807.99,51,14
2023,2023-05,54,Portable Jeans & Trousers,Fashion & Apparel,Jeans & Trousers,166.27,13,4
2023,2023-05,55,Ultra T-Shirts & Tops,Fashion & Apparel,T-Shirts & Tops,882.0,6,3
2023,2023-05,56,Ultra Outerwear,Fashion & Apparel,Outerwear,6772.05,45,10
2023,2023-05,57,Eco Jeans & Trousers,Fashion & Apparel,Jeans & Trousers,2459.8,20,5
2023,2023-05,58,Pro Activewear,Fashion & Apparel,Activewear,655.11,9,4
2023,2023-05,59,Eco T-Shirts & Tops,Fashion & Apparel,T-Shirts & Tops,744.0,24,6
2023,2023-05,60,Portable Dresses & Skirts,Fashion & Apparel,Dresses & Skirts,3629.45,55,12
2023,2023-05,61,Deluxe Sneakers & Casual Shoes,Fashion & Apparel,Sneakers & Casual Shoes,572.0,13,3
2023,2023-05,62,Compact Formal Wear,Fashion & Apparel,Formal Wear,3287.76,24,5
2023,2023-05,63,Classic Swimwear,Fashion & Apparel,Swimwear,1907.88,12,4
2023,2023-05,64,Eco Activewear,Fashion & Apparel,Activewear,4569.28,32,8
2023,2023-05,65,Eco Swimwear,Fashion & Apparel,Swimwear,3263.68,32,7
2023,2023-05,66,Advanced Dresses & Skirts,Fashion & Apparel,Dresses & Skirts,2798.82,18,5
2023,2023-05,67,Classic Accessories,Fashion & Apparel,Accessories,5358.91,29,8
2023,2023-05,68,Premium Outerwear,Fashion & Apparel,Outerwear,1644.39,11,4
2023,2023-05,69,Classic Outerwear,Fashion & Apparel,Outerwear,3712.0,32,8
2023,2023-05,70,Compact Bags & Backpacks,Fashion & Apparel,Bags & Backpacks,917.88,12,5
2023,2023-05,71,Deluxe Sneakers & Casual Shoes,Fashion & Apparel,Sneakers & Casual Shoes,839.27,23,8
2023,2023-05,72,Ultra Jeans & Trousers,Fashion & Apparel,Jeans & Trousers,4007.76,24,6
2023,2023-05,73,Portable Jeans & Trousers,Fashion & Apparel,Jeans & Trousers,262.35,15,6
2023,2023-05,74,Classic Bags & Backpacks,Fashion & Apparel,Bags & Backpacks,1415.76,24,8
2023,2023-05,75,Portable Sneakers & Casual Shoes,Fashion & Apparel,Sneakers & Casual Shoes,9397.92,48,12
2023,2023-05,76,Ultra Outerwear,Fashion & Apparel,Outerwear,1794.86,34,11
2023,2023-05,77,Advanced Outerwear,Fashion & Apparel,Outerwear,3523.21,29,7
2023,2023-05,78,Advanced Jeans & Trousers,Fashion & Apparel,Jeans & Trousers,2469.81,19,7
2023,2023-05,79,Eco Swimwear,Fashion & Apparel,Swimwear,534.33,27,9
2023,2023-05,80,Advanced Outerwear,Fashion & Apparel,Outerwear,480.19,31,9
2023,2023-05,81,Portable Formal Wear,Fashion & Apparel,Formal Wear,3410.12,28,6
2023,2023-05,82,Premium Accessories,Fashion & Apparel,Accessories,3975.8,20,7
2023,2023-05,83,Classic Bags & Backpacks,Fashion & Apparel,Bags & Backpacks,583.47,3,1
2023,2023-05,84,Eco Activewear,Fashion & Apparel,Activewear,2681.64,36,9
2023,2023-05,85,Eco Activewear,Fashion & Apparel,Activewear,3002.58,42,10
2023,2023-05,86,Advanced Activewear,Fashion & Apparel,Activewear,1155.01,19,6
2023,2023-05,87,Deluxe Swimwear,Fashion & Apparel,Swimwear,6323.66,34,11
2023,2023-05,88,Advanced Dresses & Skirts,Fashion & Apparel,Dresses & Skirts,527.0,17,5
2023,2023-05,89,Classic Sneakers & Casual Shoes,Fashion & Apparel,Sneakers & Casual Shoes,125.88,12,4
2023,2023-05,90,Portable T-Shirts & Tops,Fashion & Apparel,T-Shirts & Tops,446.31,19,7
